COMPOSER,TITLE,PATH
Wolfgang Amadeus Mozart,"Sonata K. 457 in C minor, I. Allegro molto",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K 333, First Movement",2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--2.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 281, First Movement",2011/MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_09_Track09_wav.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 333, 1st mov.",2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 333, I. Allegro",2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 570, 1st mov.",2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K.281",2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_01_WAV.midi
Wolfgang Amadeus Mozart,"Sonata in C Major, K 330, I. Allegro moderato",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--2.midi
Wolfgang Amadeus Mozart,"Sonata in C Major, K279",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in C Minor K457, First Movement",2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--2.midi
Wolfgang Amadeus Mozart,"Sonata in C Minor, K. 457",2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in C Minor, K. 457, 1st mov.",2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--2.midi
Wolfgang Amadeus Mozart,Sonata in D Major K576,2018/MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K 284, First Movement",2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--2.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K 576, First Movement",2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K. 284, First Movement",2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_16_Track16_wav.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K. 311",2009/MIDI-Unprocessed_14_R1_2009_06-08_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_06_WAV.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K. 576 ",2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K. 576, I - Allegro",2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_12_R1_2013_wav--2.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K. 576, II - Adagio",2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_12_R1_2013_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in D Major, K.311",2009/MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_01_WAV.midi
Wolfgang Amadeus Mozart,"Sonata in D-Major, K. 311, First Movement",2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_04_Track04_wav.midi
Wolfgang Amadeus Mozart,Sonata in F,2006/MIDI-Unprocessed_16_R1_2006_01-04_ORIG_MID--AUDIO_16_R1_2006_01_Track01_wav.midi
Wolfgang Amadeus Mozart,Sonata in F K332,2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_01_Track01_wav.midi
Wolfgang Amadeus Mozart,"Sonata in F Major, K 332 ",2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in F Major, K. 280, 1st mov.",2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--3.midi
Wolfgang Amadeus Mozart,"Sonata in F Major, K280",2004/MIDI-Unprocessed_XP_14_R1_2004_04_ORIG_MID--AUDIO_14_R1_2004_04_Track04_wav.midi
Wolfgang Amadeus Mozart,"Sonata in F Major, K533",2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_03_Track03_wav--1.midi
Wolfgang Amadeus Mozart,"Sonata in F Major, K533/K494",2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--3.midi
Wolfgang Amadeus Mozart,"Twelve Variations, K179 (189a)",2004/MIDI-Unprocessed_XP_04_R1_2004_01-02_ORIG_MID--AUDIO_04_R1_2004_02_Track02_wav.midi
